CODGEO;LIBGEO;CS1_81_IMMI1_SEXE1;CS1_81_IMMI1_SEXE2;CS1_81_IMMI2_SEXE1;CS1_81_IMMI2_SEXE2;CS1_82_IMMI1_SEXE1;CS1_82_IMMI1_SEXE2;CS1_82_IMMI2_SEXE1;CS1_82_IMMI2_SEXE2;CS1_83_IMMI1_SEXE1;CS1_83_IMMI1_SEXE2;CS1_83_IMMI2_SEXE1;CS1_83_IMMI2_SEXE2;CS1_84_IMMI1_SEXE1;CS1_84_IMMI1_SEXE2;CS1_84_IMMI2_SEXE1;CS1_84_IMMI2_SEXE2;CS1_85_IMMI1_SEXE1;CS1_85_IMMI1_SEXE2;CS1_85_IMMI2_SEXE1;CS1_85_IMMI2_SEXE2;CS1_86_IMMI1_SEXE1;CS1_86_IMMI1_SEXE2;CS1_86_IMMI2_SEXE1;CS1_86_IMMI2_SEXE2;CS1_87_IMMI1_SEXE1;CS1_87_IMMI1_SEXE2;CS1_87_IMMI2_SEXE1;CS1_87_IMMI2_SEXE2;CS1_88_IMMI1_SEXE1;CS1_88_IMMI1_SEXE2;CS1_88_IMMI2_SEXE1;CS1_88_IMMI2_SEXE2
72363;Tuffé Val de la Chéronne;0;0;15;0;0;0;30;20;0;5;10;21;0;0;51;56;0;0;36;174;5;0;250;56;0;0;235;306;5;10;179;260
72364;Vaas;5;0;20;10;0;0;30;5;0;0;10;0;5;0;25;50;0;5;25;136;0;0;221;105;0;5;256;211;0;0;191;226
72366;Valennes;0;0;30;5;0;0;10;5;0;0;0;10;0;0;10;15;0;0;5;25;0;0;25;10;0;0;54;54;0;0;39;25
72367;Vallon-sur-Gée;0;0;20;8;0;0;8;0;0;0;8;0;0;0;12;32;0;0;4;92;4;0;132;24;0;0;68;93;0;0;100;185
72368;Vancé;0;0;5;0;0;0;5;5;0;0;10;5;0;5;10;20;5;0;5;25;0;0;20;10;0;0;56;66;0;0;30;30
72369;Verneil-le-Chétif;0;0;30;30;0;0;20;10;0;0;5;5;0;0;20;30;0;0;20;55;5;0;75;20;0;0;60;50;5;5;60;109
72370;Vernie;0;0;4;0;0;0;8;0;0;0;12;4;0;0;32;24;0;0;0;44;0;0;32;0;0;0;48;52;0;0;56;40
72372;Vezot;0;0;5;5;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;5;0;0;14;0;0;0;0;9;0;0;5;5
72373;Vibraye;0;0;28;4;0;0;24;24;0;0;20;20;0;4;84;76;0;0;36;258;4;0;371;119;0;4;373;554;4;8;272;292
72374;Villaines-la-Carelle;0;0;0;0;0;0;4;4;0;4;0;0;0;0;0;8;0;0;0;8;0;0;28;4;4;4;32;28;0;0;24;16
72375;Villaines-la-Gonais;0;0;0;0;0;0;25;0;0;0;5;15;0;0;25;15;0;0;10;49;0;0;74;40;0;0;64;74;0;0;79;79
72376;Villaines-sous-Lucé;0;0;19;5;0;0;24;5;0;5;19;10;5;0;24;44;5;0;5;63;0;0;73;19;0;0;78;78;0;0;68;121
72377;Villaines-sous-Malicorne;0;0;25;20;0;0;10;5;0;0;5;5;5;0;55;55;0;0;25;100;0;0;125;40;0;5;136;115;0;0;125;161
72378;Vion;0;0;20;5;0;0;15;15;0;0;25;20;0;0;66;71;0;0;25;141;0;0;263;121;5;0;106;126;0;0;202;222
72379;Viré-en-Champagne;0;0;16;0;0;0;22;5;0;0;0;5;0;0;5;27;0;5;5;5;0;0;11;0;11;0;11;16;0;0;55;22
72380;Vivoin;0;0;20;10;0;0;20;5;0;0;10;15;0;0;49;35;0;0;44;108;0;0;64;30;0;0;128;128;0;0;148;118
72381;Voivres-lès-le-Mans;0;0;13;0;0;0;21;13;0;0;30;17;0;0;101;89;0;0;30;160;13;0;152;25;0;0;105;114;0;0;219;232
72382;Volnay;0;0;15;10;0;0;10;15;0;0;25;10;0;0;39;89;0;0;39;69;0;0;104;35;0;0;64;74;0;0;99;192
72383;Vouvray-sur-Huisne;0;0;8;0;0;0;4;0;0;0;12;0;0;0;4;12;0;0;4;8;0;0;4;12;0;0;0;8;0;4;28;24
72384;Vouvray-sur-Loir;0;0;0;0;0;0;20;0;0;0;20;10;0;0;20;35;0;0;15;75;10;5;90;15;0;0;120;140;0;0;105;95
72385;Yvré-le-Pôlin;0;0;12;4;0;0;28;12;0;0;36;24;0;0;83;87;0;4;55;209;4;0;190;51;4;0;217;245;0;0;209;316
72386;Yvré-l'Évêque;0;0;12;4;0;0;71;24;4;0;201;113;4;4;281;301;0;0;159;438;4;4;250;39;4;4;523;615;0;8;563;622
73001;Aiguebelette-le-Lac;0;0;4;0;0;0;8;0;0;0;12;8;0;8;32;8;0;0;4;12;0;0;16;16;0;0;12;37;0;0;28;45
73002;Aiguebelle;0;0;0;0;4;4;21;4;0;0;29;8;0;4;58;45;0;8;58;115;25;12;99;29;0;8;82;126;20;4;164;218
73003;Aigueblanche;0;0;12;0;4;12;99;16;15;4;102;27;4;8;216;164;0;16;64;418;15;0;340;62;33;41;340;376;12;23;370;352
73004;Aillon-le-Jeune;0;0;8;0;0;0;24;12;0;0;4;4;0;0;32;28;0;0;20;44;0;0;48;20;0;8;24;44;0;0;56;72
73005;Aillon-le-Vieux;0;0;5;0;0;0;0;0;0;0;5;0;0;0;20;25;0;0;10;15;0;0;15;5;0;0;15;5;0;0;34;10
73006;Aime-la-Plagne;0;0;18;5;20;5;107;59;0;0;123;108;10;14;343;346;5;24;116;390;54;10;419;83;30;20;449;558;19;27;479;619
73007;Aiton;0;0;4;0;0;4;20;0;0;0;39;32;0;0;63;83;0;4;35;158;12;0;122;24;0;0;79;103;108;4;616;225
73008;Aix-les-Bains;1;0;17;1;83;17;643;310;73;94;1251;716;138;115;1644;1717;130;426;824;2609;513;144;1713;403;425;411;3158;4767;227;490;3357;3845
73010;Entrelacs;0;0;74;18;29;0;137;77;9;10;308;165;0;9;428;356;0;24;112;628;39;5;540;142;0;14;527;512;15;54;810;824
73011;Albertville;0;0;5;0;101;15;295;128;28;16;425;340;80;94;872;931;61;266;508;1823;542;100;1613;369;293;260;1691;2485;274;584;2134;2624
73012;Albiez-le-Jeune;0;0;4;0;0;0;4;0;0;0;0;0;0;0;8;12;0;0;0;17;0;0;12;0;8;8;12;8;0;0;33;37
73013;Albiez-Montrond;0;0;20;0;0;0;45;15;0;0;0;15;0;0;30;25;0;0;5;25;0;0;15;10;0;0;45;60;0;0;55;40
73014;Allondaz;0;0;0;0;0;0;10;0;0;0;5;0;0;0;14;10;0;0;5;34;0;0;24;0;0;0;29;19;0;0;29;67
73015;Les Allues;0;0;0;0;15;20;97;41;0;15;56;51;20;15;173;163;0;15;92;194;10;0;153;41;10;0;128;102;26;5;194;224
73017;Apremont;0;0;20;10;0;0;40;5;5;0;60;30;5;0;55;65;0;0;30;120;0;0;50;20;5;15;100;100;0;10;115;135
73018;Arbin;0;0;12;0;0;0;12;8;0;0;20;4;0;0;49;53;0;4;16;89;4;4;32;12;12;0;117;146;0;0;113;109
73019;Argentine;0;0;10;5;0;0;30;5;0;0;5;25;5;0;65;35;0;5;15;59;5;0;118;55;14;10;99;128;0;0;88;149
73020;Arith;0;0;0;0;0;0;20;5;0;0;40;15;0;0;25;30;0;5;0;35;0;0;50;20;0;0;34;45;0;0;50;44
73021;Arvillard;0;0;0;0;0;0;32;16;0;0;40;20;0;0;52;40;0;0;8;68;8;4;76;16;0;0;84;76;0;4;144;144
73022;Attignat-Oncin;0;0;20;0;0;0;5;10;0;0;39;20;0;0;20;35;0;0;10;50;5;0;55;10;0;0;65;65;0;0;55;55
73023;Aussois;0;0;0;0;5;5;38;29;0;0;19;14;5;5;53;67;0;0;10;67;5;0;38;19;0;5;62;43;0;0;91;62
73024;Les Avanchers-Valmorel;4;0;8;4;0;0;28;28;0;0;12;4;0;0;85;52;4;4;12;72;4;0;60;24;0;4;72;64;8;4;68;117
73025;Avressieux;0;0;10;0;0;0;10;10;0;0;30;15;5;5;45;45;0;5;15;45;0;0;45;10;0;0;35;45;0;5;70;80
73026;Avrieux;0;0;0;0;0;0;5;5;0;0;0;15;5;0;40;34;0;0;10;35;10;0;20;10;0;5;80;60;0;0;60;25
73027;Ayn;0;0;12;0;0;0;8;0;0;0;20;4;0;0;28;28;0;0;4;40;0;0;24;4;0;0;36;40;0;0;68;52
73028;La Balme;0;0;0;0;0;0;5;5;0;0;9;0;0;0;14;14;0;0;0;32;0;0;37;9;0;0;37;32;0;0;37;46
73029;Barberaz;0;0;0;0;25;0;105;45;5;15;224;204;10;15;235;314;15;55;109;389;40;4;314;10;25;30;458;672;10;50;528;677
73030;Barby;0;0;0;0;0;0;62;15;0;0;120;55;10;10;159;179;15;35;549;243;29;5;258;40;30;34;299;420;10;50;319;365
73031;Bassens;0;0;5;0;0;5;60;20;5;0;205;129;5;15;283;332;10;35;189;443;40;10;268;19;19;20;376;418;20;35;560;520
73032;La Bâthie;0;0;5;0;0;0;54;35;0;0;25;30;0;5;119;94;5;10;44;282;30;5;227;25;15;25;242;213;15;54;232;361
73033;La Bauche;0;0;0;0;5;0;20;10;0;0;15;0;0;0;41;26;0;0;5;46;5;0;66;5;0;0;41;41;0;0;112;66
73034;Beaufort;0;0;26;21;0;0;103;21;0;0;51;31;0;10;108;171;5;15;69;242;0;0;211;36;5;5;251;302;0;0;193;250
73036;Bellecombe-en-Bauges;0;0;16;0;0;0;28;4;0;0;24;8;0;0;44;40;0;0;0;81;0;0;49;40;0;0;85;65;0;0;61;105
73039;Belmont-Tramonet;0;0;10;0;0;0;15;20;0;0;15;10;5;0;30;36;0;0;10;30;0;0;55;5;0;0;55;66;0;5;81;102
73040;Bessans;0;0;4;4;0;4;16;16;0;0;4;0;0;0;33;16;0;4;12;41;0;0;33;0;0;4;29;49;0;4;33;29
73041;Betton-Bettonet;0;0;0;0;0;0;8;0;4;0;4;12;0;0;8;28;0;4;16;32;4;0;24;4;0;0;36;32;0;4;63;47
73042;Billième;0;0;8;8;0;0;12;4;0;0;12;0;0;0;4;32;0;0;12;16;0;0;20;0;0;0;24;48;0;0;44;16
73043;La Biolle;0;0;4;4;4;0;66;21;4;4;99;54;4;4;157;173;4;25;49;260;12;0;165;29;16;4;206;177;4;4;321;387
73045;Le Bois;0;0;0;0;0;0;5;16;5;0;5;11;0;0;26;21;0;0;5;53;11;5;68;5;0;0;26;26;5;5;16;111
73046;Bonneval;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;5;0;0;0;5;0;0;5;0;0;0;25;29;0;0;10;5
73047;Bonneval-sur-Arc;0;0;15;15;0;0;19;10;0;0;0;5;0;0;15;24;0;0;5;10;0;0;24;5;0;0;15;15;0;0;29;39
73048;Bonvillard;0;0;0;5;5;0;10;0;0;0;20;5;0;0;20;20;0;0;10;30;0;0;25;15;0;0;35;45;0;0;45;64
73049;Bonvillaret;0;0;0;0;0;0;0;0;0;0;5;5;0;0;20;14;0;0;5;5;0;0;10;0;5;0;15;10;0;0;15;40
73050;Bourdeau;0;0;0;0;0;0;39;15;5;0;25;14;0;0;25;40;0;0;15;45;0;0;40;0;10;5;55;74;0;0;80;44
73051;Le Bourget-du-Lac;0;0;8;0;0;4;133;47;8;0;265;114;12;4;304;388;12;23;99;375;27;8;281;44;28;32;345;363;44;59;772;699
73052;Bourget-en-Huile;0;0;5;5;0;0;10;0;0;0;5;0;0;0;5;10;0;0;0;25;0;0;5;5;0;0;25;15;0;0;5;25
73053;Bourgneuf;4;0;0;0;0;0;8;0;0;4;0;8;0;0;52;36;0;0;28;84;8;0;76;36;12;4;40;48;0;0;136;88
73054;Bourg-Saint-Maurice;0;0;32;12;24;12;234;117;16;4;173;81;16;20;477;509;12;97;283;796;212;88;546;117;41;45;477;709;40;95;987;916
73055;Bozel;0;0;4;0;8;12;96;36;8;8;28;32;28;28;136;128;4;28;40;252;4;8;204;12;4;4;184;220;8;12;236;272
73056;Bramans;0;0;4;0;0;0;8;8;0;0;20;8;0;4;24;24;0;0;16;37;0;0;28;4;4;0;57;65;4;4;53;53
73057;Brides-les-Bains;0;0;4;0;4;4;39;12;0;0;12;0;8;4;31;15;0;19;15;62;0;0;46;12;8;12;46;46;15;12;35;62
73058;La Bridoire;0;0;5;0;0;5;19;10;5;0;34;14;0;0;48;72;0;10;34;149;10;5;149;14;10;24;101;140;0;10;154;188
73059;Brison-Saint-Innocent;0;0;5;0;5;0;50;50;0;5;156;76;0;5;106;126;0;10;45;151;5;5;101;26;15;15;272;363;5;10;218;279
73061;Césarches;0;0;0;0;0;0;8;4;0;0;12;8;0;0;48;32;0;0;0;68;0;0;48;0;0;0;28;28;0;0;68;52
73063;Cevins;0;0;0;0;5;10;5;0;0;0;15;0;0;0;29;20;0;5;15;88;15;0;107;24;15;0;68;73;5;0;73;122
73064;Challes-les-Eaux;0;0;5;0;15;0;126;39;0;24;330;170;16;24;293;384;5;53;203;446;44;10;311;39;45;49;512;657;26;45;644;694
73065;Chambéry;3;2;22;2;205;50;787;336;136;157;2412;1844;315;292;3182;3514;274;897;1858;4989;1442;312;3394;745;898;859;4023;6123;837;1762;8436;9387
73067;La Chambre;0;0;0;0;0;0;15;15;10;10;30;10;5;0;45;85;0;10;20;75;5;0;105;0;5;0;202;247;0;5;134;109
73068;Chamousset;0;0;5;5;5;0;15;0;5;0;15;10;5;0;35;59;0;0;15;74;5;5;45;10;5;0;59;49;0;0;59;74
73069;Chamoux-sur-Gelon;0;0;4;4;0;0;20;8;0;0;24;8;0;4;40;56;4;4;20;85;4;0;97;24;8;8;81;105;0;4;145;137
73070;Champagneux;0;0;15;0;0;0;30;10;0;0;0;15;0;5;70;15;0;0;0;70;0;0;70;25;5;5;50;75;0;0;89;119
73071;Champagny-en-Vanoise;0;0;8;8;4;4;52;28;0;0;12;4;0;0;24;40;0;4;16;83;0;0;44;12;0;0;56;48;0;0;75;79
73072;Champ-Laurent;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;4;0;0;17;8;0;0;17;0
73073;Chanaz;0;0;0;0;0;0;10;15;0;0;10;5;0;0;30;30;0;0;15;45;0;0;45;10;0;5;69;69;0;5;69;69
73074;La Chapelle;0;0;10;0;0;0;5;0;0;0;10;0;0;0;25;20;0;0;5;20;0;5;46;15;0;0;51;46;0;0;51;46
73075;La Chapelle-Blanche;0;0;0;5;0;0;10;10;0;0;10;15;0;0;64;39;0;5;15;39;0;0;49;0;0;10;69;69;0;0;79;74
73076;La Chapelle-du-Mont-du-Chat;0;0;4;0;0;0;12;4;0;0;16;8;0;0;4;44;0;4;4;8;4;0;28;4;0;0;20;4;4;0;36;44
73077;Les Chapelles;0;0;0;4;0;0;36;12;0;0;4;12;0;4;48;40;0;8;12;36;0;4;73;8;0;0;48;48;0;0;85;60
73078;La Chapelle-Saint-Martin;0;0;8;4;0;0;0;0;0;0;12;0;0;0;8;12;0;0;4;20;0;0;16;0;0;0;16;8;0;0;24;27
73079;Châteauneuf;0;0;4;0;4;4;21;4;0;0;37;21;4;4;62;66;0;4;8;70;12;12;75;12;0;0;70;70;0;4;99;170
73080;Le Châtel;0;0;0;0;0;5;5;0;0;5;5;15;0;5;15;10;0;0;10;10;0;0;15;0;0;0;25;10;0;0;30;10
73081;Le Châtelard;0;0;5;15;0;0;15;10;0;0;5;10;0;0;45;25;0;9;20;75;5;0;65;10;5;4;79;65;0;0;83;100
73082;La Chavanne;0;0;10;0;0;0;21;5;0;0;26;31;0;0;41;57;0;0;16;88;5;0;57;21;0;0;31;31;0;0;62;166
73083;Les Chavannes-en-Maurienne;0;0;0;0;0;0;5;0;0;0;0;0;10;0;20;20;0;0;10;15;5;0;20;5;0;0;40;30;0;0;10;85
73084;Chignin;0;0;10;0;0;0;30;15;5;0;41;51;10;0;66;86;0;5;15;66;5;5;71;15;0;0;101;76;0;0;112;86
73085;Chindrieux;0;0;8;0;4;0;41;8;4;0;29;8;4;4;99;82;0;8;25;144;0;0;123;12;4;8;181;217;4;8;144;168
73086;Cléry;0;0;0;0;0;0;4;0;0;0;28;16;0;0;32;36;0;0;32;65;0;0;28;0;0;0;20;45;4;0;73;73
73087;Cognin;0;0;4;4;20;0;93;8;0;4;175;128;41;20;293;404;0;49;171;640;28;12;468;114;90;86;615;961;28;73;768;764
73088;Cohennoz;0;0;5;0;0;0;5;5;0;0;0;5;0;0;14;5;0;0;5;10;0;0;29;5;0;0;19;24;0;0;5;10
73089;Coise-Saint-Jean-Pied-Gauthier;0;0;5;0;0;0;39;5;5;0;29;24;0;5;68;103;0;5;34;83;0;0;117;29;0;5;127;122;0;10;191;181
73090;La Compôte;0;0;10;0;0;0;5;0;0;0;5;10;0;0;10;20;0;0;0;10;0;0;25;10;0;0;45;45;0;0;25;20
73091;Conjux;0;0;0;0;0;0;24;10;0;0;0;10;0;0;5;15;0;0;5;20;0;0;29;0;5;5;20;15;0;0;20;24
73092;Corbel;0;0;0;0;0;0;5;0;0;5;20;10;0;0;20;10;0;0;5;10;0;0;10;0;0;0;5;15;0;5;20;20
73094;Crest-Voland;4;0;8;0;0;0;27;16;0;0;8;16;4;0;31;31;0;0;4;35;0;0;27;8;0;0;31;39;0;0;51;39
73095;La Croix-de-la-Rochette;0;0;4;0;0;0;0;4;4;0;13;4;0;4;17;21;0;0;0;34;4;4;39;9;4;0;26;34;0;0;56;64
73096;Cruet;0;0;0;0;10;0;35;20;0;0;30;25;0;0;85;70;0;5;20;95;0;0;84;14;5;5;124;94;0;10;120;165
73097;Curienne;0;0;4;4;0;0;20;4;0;0;20;32;8;0;60;44;0;0;24;64;4;4;44;4;0;0;56;52;0;8;76;136
73098;Les Déserts;0;0;12;4;0;0;32;16;0;4;40;36;0;0;81;65;0;0;32;56;4;4;56;0;4;0;56;69;4;0;117;81
73099;Détrier;0;0;0;0;4;0;16;8;0;0;33;16;4;0;25;29;0;0;4;37;4;0;16;20;4;8;45;33;0;0;53;78
73100;Domessin;0;0;10;0;0;0;30;15;0;0;85;35;5;10;105;115;0;20;45;175;15;0;110;20;10;0;209;254;0;10;294;254
73101;Doucy-en-Bauges;0;0;5;10;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;5;0;0;0;5;0;0;15;25;0;0;10;0
73103;Drumettaz-Clarafond;0;0;5;0;0;0;98;29;5;10;138;54;0;0;167;275;5;0;74;197;5;0;167;29;20;5;246;275;5;5;354;437
73104;Dullin;0;0;4;8;0;0;12;4;0;0;32;12;4;0;32;52;0;0;0;24;0;0;44;4;4;0;20;32;0;0;52;56
73105;Les Échelles;0;0;0;0;0;4;37;4;0;4;12;4;0;0;45;62;5;0;25;181;16;4;144;33;12;4;82;140;0;12;177;222
73106;École;0;0;12;0;0;0;12;8;0;0;4;16;0;0;20;4;0;0;0;16;4;0;20;4;0;0;24;44;0;0;40;48
73107;Entremont-le-Vieux;0;0;4;0;0;0;16;0;0;0;33;24;0;0;45;57;0;0;24;61;0;0;57;8;0;0;61;78;0;8;69;98
73109;Épierre;0;0;0;0;4;0;20;0;0;0;4;8;0;0;45;57;0;12;4;74;8;4;90;29;16;33;49;70;4;4;90;152
73110;Esserts-Blay;0;0;0;0;0;0;20;0;0;0;10;5;0;0;59;49;0;0;15;99;0;0;108;10;0;0;114;123;5;0;74;128
73111;Étable;0;0;0;0;0;0;15;5;0;0;25;10;0;5;25;50;0;0;5;35;0;0;40;10;5;0;25;20;0;0;50;55
73112;Feissons-sur-Isère;0;0;5;0;0;0;20;0;0;0;10;0;0;0;41;15;0;10;15;91;0;0;66;10;0;0;36;61;0;0;76;142
73113;Feissons-sur-Salins;0;0;4;4;0;0;16;4;0;4;4;0;0;0;4;0;0;4;0;24;0;0;24;4;0;0;4;12;4;0;28;36
73114;Flumet;0;0;12;0;0;0;55;12;0;0;24;12;0;0;35;39;4;0;12;95;4;0;67;8;0;4;87;115;0;0;91;138
73116;Fontcouverte-la-Toussuire;0;0;0;0;0;0;20;5;0;0;0;20;0;0;75;45;0;0;5;60;0;0;75;25;0;0;40;55;0;0;80;40
73117;Fourneaux;0;0;0;0;4;0;4;16;0;0;8;4;4;0;8;35;4;4;31;51;27;12;47;12;8;16;93;90;27;43;58;74
73118;Francin;0;0;0;5;5;0;35;15;0;0;45;25;0;0;40;75;0;5;25;75;0;0;40;15;5;10;105;94;0;0;120;155
73119;Freney;0;0;4;0;0;0;0;4;0;0;4;4;0;4;12;4;0;0;4;12;0;0;8;4;0;4;8;4;0;0;12;16
73120;Fréterive;0;0;5;5;0;0;14;10;0;0;10;14;0;0;43;52;0;0;10;14;24;10;29;19;5;0;52;57;0;0;33;119
73121;Frontenex;0;0;0;0;0;5;24;5;5;0;68;29;0;0;88;103;0;29;54;200;29;0;161;44;5;24;161;197;0;20;274;279
73122;Gerbaix;0;0;4;0;0;0;8;4;4;0;20;12;0;0;47;43;0;4;8;12;0;4;20;8;0;0;35;43;0;4;59;39
73123;La Giettaz;0;0;8;0;0;0;20;16;0;0;8;4;0;0;24;28;0;0;8;56;0;0;32;8;0;0;71;44;0;0;48;56
73124;Gilly-sur-Isère;0;0;8;0;4;4;56;16;4;0;158;61;0;4;207;210;0;20;37;289;20;12;227;8;20;8;373;394;4;12;328;420
73127;Gresin;0;0;0;0;0;0;8;4;0;0;12;4;0;0;33;29;0;0;16;61;0;0;25;12;0;0;25;33;0;0;61;57
73128;Grésy-sur-Aix;0;0;5;0;5;5;110;35;5;5;210;145;20;10;324;334;5;15;103;445;65;15;304;55;45;30;329;378;45;30;664;658
73129;Grésy-sur-Isère;0;0;5;0;0;5;60;5;0;5;20;30;5;5;55;85;0;5;25;165;15;0;130;25;5;10;115;125;0;5;160;170
73130;Grignon;0;0;0;0;0;0;30;25;5;5;35;25;5;0;155;64;0;5;45;308;35;10;190;50;35;20;160;189;15;35;345;220
73131;Hautecour;0;0;0;0;0;0;10;5;0;0;10;10;0;5;20;15;0;0;10;15;0;0;30;10;0;0;40;55;0;5;45;15
73132;Hauteluce;0;5;41;10;0;0;41;15;0;0;25;0;0;5;56;51;0;5;15;51;0;0;46;15;5;0;71;92;0;0;102;102
73133;Hauteville;0;0;4;4;0;0;12;4;0;0;16;12;0;0;16;24;0;0;0;36;0;0;36;12;0;0;32;28;0;0;32;73
73135;Hermillon;0;0;0;0;0;0;0;8;0;4;13;4;0;0;29;46;0;0;29;55;4;0;50;4;4;0;80;46;0;4;42;130
73137;Jacob-Bellecombette;0;0;4;0;4;0;52;32;16;0;267;167;12;0;204;300;12;40;116;352;67;4;116;32;8;16;228;452;36;115;445;766
73138;Jarrier;0;0;8;0;0;0;8;0;0;4;0;12;0;0;37;49;0;0;4;41;4;0;37;4;4;0;99;45;0;4;62;74
73139;Jarsy;0;0;5;0;0;0;5;10;0;0;15;15;5;5;25;20;0;0;0;10;0;0;15;5;0;3;28;41;0;0;45;20
73140;Jongieux;0;0;12;0;0;0;0;16;4;0;16;12;4;0;12;24;0;0;16;24;0;4;28;0;0;0;16;20;4;12;47;47
73141;Laissaud;0;0;5;0;0;0;25;0;0;0;30;25;5;0;35;75;0;0;25;60;0;0;70;5;10;5;35;65;0;0;95;95
73142;Landry;0;0;4;0;4;0;28;20;0;0;8;16;4;12;96;64;0;4;36;100;4;4;64;20;0;0;52;60;4;0;136;120
73143;Lanslebourg-Mont-Cenis;0;0;10;5;0;5;40;20;0;0;25;15;5;0;45;25;0;15;5;70;5;0;60;20;0;0;55;55;5;10;65;85
73144;Lanslevillard;0;0;0;0;0;0;48;24;0;0;24;0;0;4;28;44;0;4;24;40;0;0;28;4;0;4;44;28;0;0;52;68
73145;Lépin-le-Lac;0;0;0;0;5;5;20;10;5;0;10;5;0;0;20;25;0;10;15;35;0;5;20;5;5;5;35;50;10;20;75;55
73146;Lescheraines;0;0;20;0;0;0;10;15;0;0;34;20;0;0;49;49;0;5;20;54;10;0;34;39;0;5;93;93;5;10;113;98
73147;Loisieux;0;0;0;0;4;0;4;0;0;0;4;4;4;0;12;16;0;0;16;20;0;0;12;0;0;0;20;36;0;0;16;24
73149;Lucey;0;0;10;0;0;0;19;5;0;0;14;0;0;0;24;53;0;0;0;14;5;0;14;0;0;0;34;24;0;0;53;24
73150;La Plagne Tarentaise;0;0;17;0;10;0;171;84;4;9;102;88;4;19;341;324;0;25;83;387;22;0;356;44;4;0;300;322;18;37;463;528
73151;Les Marches;0;5;39;5;5;0;84;0;0;0;178;109;0;0;158;183;0;15;74;227;20;15;118;10;5;15;227;297;0;10;375;345
73152;Marcieux;0;0;0;0;0;0;12;12;0;4;12;8;0;0;8;8;0;4;8;8;0;0;19;4;4;0;12;12;0;0;27;15
73153;Marthod;0;0;16;16;0;0;24;12;0;0;44;24;0;8;96;68;0;0;28;177;4;0;164;32;12;4;164;156;12;16;164;168
73154;Mercury;0;0;34;5;0;5;88;20;0;0;161;108;5;10;215;230;0;20;68;298;10;5;215;64;15;5;289;308;10;39;386;416
73155;Méry;0;0;4;0;8;0;28;12;0;4;123;64;0;4;135;147;0;4;24;175;8;0;115;4;12;4;135;127;0;4;195;258
73156;Meyrieux-Trouet;0;0;8;0;4;0;4;0;0;0;4;4;4;0;20;12;4;4;4;40;0;4;28;4;0;0;48;36;12;4;16;36
73157;Modane;0;0;5;0;21;0;68;42;10;5;68;63;16;5;168;115;5;52;126;325;73;21;194;26;84;93;374;428;37;103;377;387
73159;Les Mollettes;0;0;5;0;0;0;20;15;0;0;25;25;5;5;59;54;0;0;5;89;5;0;69;15;5;10;69;54;0;5;128;108
73160;Montagnole;0;0;0;0;0;0;25;10;0;10;80;55;0;0;60;65;0;0;20;49;5;0;44;10;0;0;85;85;0;0;95;150
73161;Montagny;0;0;0;0;5;5;20;0;0;0;0;10;10;0;40;25;0;5;35;106;0;0;86;10;0;0;65;91;0;0;75;80
73162;Montailleur;0;0;5;5;0;0;15;5;0;0;15;15;0;5;20;35;0;0;10;84;0;5;95;5;5;0;75;54;5;0;120;105
73163;Montaimont;0;0;4;4;0;0;4;0;0;0;4;4;0;0;15;15;0;0;8;12;4;0;4;4;0;0;27;4;0;0;12;15
73164;Montcel;0;0;5;0;0;0;29;15;0;5;63;53;0;0;78;73;0;0;19;117;5;0;87;5;5;0;68;68;0;0;102;170
73166;Montendry;0;0;0;0;0;0;9;0;0;0;5;0;0;0;5;0;0;0;0;5;0;0;10;5;0;0;5;0;0;0;20;5
73167;Montgellafrey;0;0;0;0;0;0;12;4;0;0;0;0;0;0;4;4;0;0;0;8;0;0;8;0;0;0;4;8;0;0;4;0
73168;Montgilbert;0;0;0;0;0;0;4;0;0;0;4;0;0;0;15;8;0;0;4;19;0;0;12;4;0;0;8;15;0;0;8;8
73170;Monthion;0;0;0;0;0;0;10;5;0;0;5;15;0;0;35;15;0;0;35;80;5;0;50;0;0;0;35;40;0;0;65;120
73171;Montmélian;0;0;4;0;20;0;58;17;12;4;71;58;20;12;188;183;0;66;137;405;103;50;424;155;117;105;255;404;33;118;536;571
73173;Montricher-Albanne;0;0;0;0;0;0;5;0;0;0;15;15;2;0;52;60;3;0;15;35;12;0;73;5;10;5;60;45;5;3;30;83
73175;Montsapey;0;0;6;0;0;0;6;0;0;0;0;6;0;0;6;6;0;0;0;0;0;0;0;11;0;0;17;6;0;0;11;6
73176;Montvalezan;0;0;0;5;5;0;49;25;0;0;20;0;0;5;69;64;0;10;5;69;5;0;64;5;0;0;39;64;0;10;64;84
73177;Montvernier;0;0;0;4;0;0;4;4;0;4;12;8;0;0;16;24;0;0;12;32;0;0;24;4;0;0;8;20;0;0;28;36
73178;La Motte-en-Bauges;0;0;9;0;0;0;40;5;0;0;10;15;5;0;35;35;0;0;5;50;0;0;49;5;0;10;45;50;10;10;65;40
73179;La Motte-Servolex;0;0;33;10;18;4;246;75;14;13;554;370;36;20;790;938;16;92;278;1262;76;36;861;119;52;68;1247;1494;41;51;1339;1571
